id,country,level1_name,level2_name,level3_name,lat,lon,ma_name,ma_area,ma_status,reserves,reserve_status,username,submissionid,updatedat,startformtimestamp,endformtimestamp,2_affiliation,3_community,5_hh_status,6_gender,8_religion,8_religion_other,9_region_member,9_region_name,10_mpa_important,11a_months_farming,11a_income_farming,11b_months_harvesting,11b_income_harvesting,11c_months_fishing_artisanal,11c_income_fishing_artisanal,11d_months_fishing_industrial,11d_income_fishing_industrial,11e_months_buying_trading,11e_income_buying_trading,11f_months_processing,11f_income_processing,11g_months_aquaculture,11g_income_aquaculture,11h_months_extraction,11h_income_extraction,11i_months_tourism,11i_income_tourism,11j_months_other_wage,11j_income_other_wage,11k_other_source,11k_months_other,11k_income_other,12a_fishing_men,12b_fishing_women,12c_fishing_children,13a_processing_men,13b_processing_women,13c_processing_children,14_responsibilities_other,16_hh_main_fisher,16_hh_other_fisher,17_fishing_low_profit,18_fishing_high_profit,19_current_fish_catch,20a_gear_hand,20b_gear_stationary_net,20c_gear_mobile_net,20d_gear_stationary_line,20e_gear_mobile_line,20f_gear_explosives,20g_gear_other,21_boat_owner_status,22_catch_5yrs,23_job_secure,24a_item_radio_no,24a_item_radio_value,24b_item_tv_no,24b_item_tv_value,24c_item_satellite_no,24c_item_satellite_value,24d_item_phone_no,24d_item_phone_value,24e_item_washing_maching_no,24e_item_washing_machine_value,24f_item_generator_no,24f_item_generator_value,24g_item_fridge_no,24g_item_fridge_value,24h_item_motorboat_no,24h_item_motorboat_value,24i_item_outboard_no,24i_item_outboard_value,24j_item_inboard_no,24j_item_inboard_value,24k_item_sailboat_no,24k_item_sailboat_value,24l_item_bicycle_no,24l_item_bicycle_value,24m_item_motorcycle_no,24m_item_motorcycle_value,24n_item_car_no,24n_item_car_value,24o_item_internet_no,24o_item_internet_value,24p_item_other_no,24p_item_other_specify,24p_item_other_value,25a_financial_bank,25b_financial_micro,25c_financial_ngo,25d_financial_lender,25e_financial_insurance,25f_financial_other,26_fishing_income_save,27a_emergency_personal,27b_emergency_family,27c_emergency_friend,27d_emergency_entrepreneur,27e_emergency_savings_club,27f_emergency_lender,27g_emergency_commercial_ind,27h_emergency_commercial_group,27i_emergency_microfinance_ind,27j_emergency_microfinance_group,27k_emergency_ngo_ind,27l_emergency_ngo_group,27m_emergency_insurance,27n_emergency_other,28_buyer_loans,28_loan_purpose,29_family_income,30_trust_local_decision,30_trust_regional_decision,30_trust_community,30_trust_village_alert,30_trust_religious_leaders,30_trust_ngo,30_trust_fishers_community,30_trust_fishers_other,30_trust_community_neighbors,31_my_community_ability,32_fishery_benefit_equal,33_ma_familiar,34_gear_restrictions,35a_ma_gear_nets,35b_ma_gear_dynamite,35c_ma_gear_hookline,35d_ma_gear_harpoon,35e_ma_gear_trawl,35f_ma_gear_mosquito,35g_ma_gear_poison,35h_ma_gear_gillnet,35i_ma_gear_gamboa,35j_ma_gear_quinia,35k_ma_gear_other,36_fish_size_restriction,37_fish_catch,37_ability_min_size,37_ability_max_size,38_reserve_fishing_allowed,39_ma_boundaries_aware,40_reserve_boundaries_aware,41_ma_fishers_allowed,42a_problem_regulation,42b_problem_restricted_gear,42c_problem_undersize,42d_problem_inside_reserve,42e_problem_unauthorized,43_ma_benefits,43_ma_benefits_opinion,46_represent_interests,47_represent_contributions,49_enforcement_responsible,50_ma_punishment,51a_fishers_gear_not_permitted,51b_fishers_reserves,51c_fishers_ma_area,51d_fishers_violate_fish_size,51e_fishers_caught,52_ma_benefit_5yrs,53_encourage_regulations,54_food_availability,55_worry_food,56_reduce_meal_size_adult,57_reduce_meal_size_frequency,58_reduce_meal_size_child,59_food_procurement,60_hh_fish_consumption,61a_current_regulations,61b_catch_recording,61c_community_participation,61d_strong_enforcement,61e_violations_decrease_profit,61f_rights_distribution_fair,61g_fishing_change_behavior,61h_individual_behavior,61i_help_neighbors,62_reserve_compliance,63_fishing_in_reserve,63_times_fishing_reserve,64_wrong_fishing_reserve,65_no_wrong_fishing_reserve,66_response_fishing_reserve,66_reaction_fishing_reserve,67_reserve_boundry,68_fish_eaten,68_fish_sold,70_hh_average_income,71_post_hours_man,71_post_income_man,71_post_hours_woman,71_post_income_woman,72_current_economic,73_future_economic,74_housing_costs,75_luxury_goods,76_fishing_costs,77_hh_ends_meet,78_financial_decisions,79_allow_reinterview,79_interview_years,level4_name,35e_ma_gear_traps,35f_ma_gear_longline,35g_ma_gear_other,35a_ma_gear_gillnet,35b_ma_gear_loop,35d_ma_gear_matapi,35e_ma_gear_longline,35f_ma_gear_handline,35g_ma_gear_rag,35h_ma_gear_trawl,35i_ma_gear_mesh,35j_ma_gear_poison,35k_ma_gear_net,35l_ma_gear_cover,35m_ma_gear_corral,35n_ma_gear_bacamento,35o_ma_gear_other,ma_gear_other_desc,35k_ma_gear_other_desc
16600,FSM,Pohnpei,Kitti,NA,6.823286,158.25916,Kitti,0,Proposed,NA,,fsm1@rare.org,ce5a8578-5024-4175-9c5c-7ca72878b854,2020-09-01T22:45:58,2020-08-24T23:31:47,2020-09-01T22:45:58,RARE,Section 1,Household head,M,Christian,,0,,1,12,50,NA,NA,6,30,NA,NA,12,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,NA,NA,1,NA,NA,,Independently,,1-2 per week,1-2 per week,Stayed the same,1,0,0,1,0,0,0,Collective,Declines slightly,0,1,NA,1,NA,0,1,1,NA,1,NA,1,NA,1,NA,1,NA,0,1,0,1,0,1,1,NA,0,0,0,1,1,NA,0,,NA,1,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sufficient,4,4,4,4,4,4,4,4,4,Agree,0,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,"mwanger,ehng",NA,NA,0,Agree,10,na,NA,1,1,1,-1,0,,Neither,Neither,Subnational Government,na,0,0,0,0,0,Yes,Sometimes,OK,Never,0,,0,Not confident,Few per week,3,3,5,5,NA,0,3,4,5,go up,0,NA,extremely wrong,10,0,,1,50,80,200,2,100,NA,NA,Slightly better,Much better,90,150,60,Easy,Myself,1,2023,Section 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16601,FSM,Pohnpei,Kitti,NA,6.823286,158.25916,Kitti,0,Proposed,NA,,fsm1@rare.org,7dd92d41-a276-4c22-9e06-da50283b64a9,2020-09-01T22:46:06,2020-08-23T01:52:27,2020-09-01T22:46:06,RARE,Section 1,Household head,M,Christian,,0,,1,7,70,NA,NA,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,NA,1,1,NA,1,,Independently,,1-2 per week,More than 1-2 times per week,Stayed the same,1,0,0,0,1,0,0,Own,Declines slightly,0,0,0,1,NA,0,1,1,NA,1,NA,0,1,1,NA,1,NA,NA,NA,0,1,0,1,1,NA,0,0,2,NA,1,NA,0,,NA,1,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,,Sufficient,3,3,4,4,4,2,2,6,4,Agree,0,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,"pwahlal,ehng",NA,NA,0,Strongly agree,10,na,NA,1,1,1,-1,0,,Disagree,Disagree,Fisheries Management Body,na,2,0,0,10,3,No,Often,OK,Never,0,,0,Not confident,More than few per week,4,2,4,4,NA,0,2,4,4,go up,0,NA,extremely wrong,10,1,1. Non-sanction,1,50,28,1000,3,60,NA,NA,Slightly worse,Much better,60,4000,250,Easy,Myself,1,2023,Section 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16602,FSM,Pohnpei,Kitti,NA,6.823286,158.25916,Kitti,0,Proposed,NA,,fsm1@rare.org,eca5f439-1945-48f5-859f-67a0a87b99da,2020-09-01T22:46:05,2020-08-23T21:51:12,2020-09-01T22:46:05,RARE,Section 1,Household head,M,Christian,,1,Enipein  powe,1,12,10,NA,NA,12,70,NA,NA,NA,NA,5,20,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,NA,NA,1,NA,NA,,Independently,,1-2 per week,A few times per month,Declined slightly,0,0,0,1,0,0,0,Collective,Declines slightly,0,0,1,0,1,0,1,0,1,0,1,0,1,1,NA,0,NA,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,,NA,1,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,gas,Insufficient,2,2,4,4,4,4,4,4,4,Agree,0,-1,-1,na,na,na,,na,NA,NA,NA,NA,NA,,-1,"doarop, sohte",NA,NA,0,Agree,10,na,NA,1,1,1,-1,0,,Disagree,Disagree,Fisheries Management Body,na,0,0,0,0,0,Yes,Often,OK,Often,0,,0,Not confident,Few per week,2,2,4,4,NA,0,2,4,4,go up,0,NA,extremely wrong,10,1,Negative formal sanction,1,50,60,100,1,100,NA,NA,Slightly better,Slightly better,50,50,20,With difficulty,Myself,1,2023,Section 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16603,FSM,Pohnpei,Kitti,NA,6.823286,158.25916,Kitti,0,Proposed,NA,,fsm1@rare.org,f3569233-5938-4051-9b1e-46354e33581c,2020-09-01T22:46:03,2020-08-23T22:36:24,2020-09-01T22:46:03,RARE,Section 1,Household head,M,Christian,,0,,1,12,70,NA,NA,3,20,NA,NA,6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,NA,NA,1,NA,NA,,Independently,,1-2 per week,A few times,Stayed the same,0,0,0,1,1,0,0,Own,Stays the same,0,1,NA,1,NA,0,1,2,NA,0,0,0,1,1,NA,1,NA,0,1,0,1,0,1,0,0,0,0,1,NA,1,NA,0,,NA,1,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,,Sufficient,2,2,4,4,4,2,2,2,4,Neither,0,-1,NA,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,"mwanger, ehng",NA,NA,0,Strongly agree,10,na,NA,1,1,1,-1,0,,Neither,na,na,na,0,0,0,0,0,Yes,Sometimes,OK,Never,0,,0,Very not confident,Few per week,4,3,4,4,NA,0,4,0,4,go up,0,NA,extremely wrong,10,0,,1,60,50,500,2,100,NA,NA,Neither,Slightly better,100,300,100,Easy,Female partner,1,2023,Section 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16604,FSM,Pohnpei,Kitti,NA,6.823286,158.25916,Kitti,0,Proposed,NA,,fsm1@rare.org,39206f61-be4d-46a5-8c1c-1ff2a5b1b2bd,2020-09-01T22:46:08,2020-08-22T20:48:43,2020-09-01T22:46:08,RARE,Section 1,Household head,M,Christian,,0,,1,12,50,NA,NA,3,20,NA,NA,12,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,1,1,1,1,NA,,Independently,,A few times,More than 1-2 times per week,Declined slightly,1,0,1,0,0,0,0,Own,Declines slightly,0,1,NA,1,NA,0,1,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,0,1,0,0,0,0,0,0,1,NA,1,NA,0,,NA,1,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sufficient,4,4,4,4,4,4,4,4,4,Agree,1,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,"manger, ehng",NA,NA,0,Agree,10,na,NA,1,1,1,-1,0,,Neither,Neither,Fisheries Management Body,na,0,0,0,0,0,Yes,Never,OK,Never,0,,0,Not confident,More than few per week,3,4,4,4,NA,0,4,4,4,not know,0,NA,extremely wrong,10,NA,,1,30,700,500,NA,NA,2,400,Slightly better,Much better,70,60,30,Easy,Female partner,1,2023,Section 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16605,FSM,Pohnpei,Kitti,NA,6.823286,158.25916,Kitti,0,Proposed,NA,,fsm1@rare.org,2731e6e3-9c32-4ffb-9fcd-62f9a526cc45,2020-09-01T22:46:12,2020-08-21T19:57:43,2020-09-01T22:46:12,RARE,Section 1,Household head,F,Christian,,0,,1,12,40,4,20,3,30,NA,NA,NA,NA,1,10,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,1,NA,1,NA,NA,,Independently,,A few times,A few times,Declined slightly,1,0,0,1,0,0,NA,Collective,Declines slightly,0,0,1,1,NA,0,0,1,NA,0,1,0,1,1,NA,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,,1,1,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sufficient,3,5,5,4,6,6,4,6,4,Agree,1,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,"pwahlal,sohte",NA,NA,0,Agree,10,na,NA,1,1,1,-1,0,,Agree,Neither,Fisheries Management Body,na,0,0,0,0,0,Yes,Sometimes,OK,Sometimes,0,,0,Very not confident,Few per week,2,4,4,4,NA,0,1,4,4,go up,0,NA,extremely wrong,10,1,Negative formal sanction,1,30,50,200,NA,NA,1,50,Slightly worse,Slightly better,50,100,40,Easy,Myself,1,2023,Section 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16606,FSM,Pohnpei,Kitti,NA,6.823286,158.25916,Kitti,0,Proposed,NA,,fsm1@rare.org,a149d5d7-8d63-45b5-bff6-17da9b9dd652,2020-09-01T22:46:10,2020-08-21T21:58:07,2020-09-01T22:46:10,RARE,Section 1,Household head,M,Christian,,0,,0,12,25,12,25,4,10,NA,NA,5,30,2,10,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,NA,NA,1,NA,NA,,Independently,,1-2 per week,1-2 per week,Declined slightly,0,0,1,0,1,0,0,Collective,Stays the same,1,0,0,0,0,0,0,1,NA,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,sohte,NA,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sufficient,4,4,4,4,4,4,4,4,4,Agree,1,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,"kioak,sohte",NA,NA,0,Agree,10,na,NA,1,1,1,-1,1,Aramas oamoan  me wia soaun apwali  wasahn nahk  man an isais Pwe  ren  kak ngoangiki  petunia koasoamwpal  wet.,Disagree,Disagree,Subnational Government,na,10,0,0,10,0,No,Sometimes,Very good,Never,0,,0,Not confident,More than few per week,4,4,4,4,NA,0,3,4,4,go up,0,NA,very wrong,10,0,,1,30,60,500,4,100,NA,NA,Neither,Much better,0,60,50,Easy,Myself,1,2023,Section 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16607,FSM,Pohnpei,Kitti,NA,6.823286,158.25916,Kitti,0,Proposed,NA,,fsm1@rare.org,cc987e36-a9c7-4b3a-aad7-f1cc481900f1,2020-09-01T22:46:14,2020-08-20T02:39:47,2020-09-01T22:46:14,RARE,Section 1,Household head,M,Christian,,0,,1,12,60,NA,NA,5,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,NA,NA,1,NA,NA,,Independently,,A few times,More than 1-2 times per week,Declined slightly,0,0,1,0,0,0,0,Collective,Stays the same,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,,NA,0,0,0,NA,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"battery,Ice cube,sika,",Insufficient,6,3,6,4,4,4,2,6,4,Disagree,-1,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,"doarop,,soasoa",NA,NA,0,Agree,2,na,NA,0,0,1,-1,0,,Neither,Neither,Fisheries Management Body,na,0,0,0,0,0,Unsure,Never,OK,Never,0,,0,Certain,More than few per week,2,4,4,4,NA,0,2,4,4,go up,0,NA,very wrong,10,-1,,-1,10,30,100,3,30,NA,NA,Neither,Slightly better,100,30,20,With great difficulty,Myself,0,NA,Section 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16608,FSM,Pohnpei,Kitti,NA,6.823286,158.25916,Kitti,0,Proposed,NA,,fsm1@rare.org,dbabef1c-f62d-4825-b081-a15a1d84d7a0,2020-09-01T22:46:17,2020-08-19T20:39:55,2020-09-01T22:46:17,RARE,Section 1,Spouse,F,Christian,,0,,1,12,30,2,10,12,50,NA,NA,12,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,1,NA,1,1,NA,,Independently,,More than 1-2 times per week,More than 1-2 times per week,Improved slightly,0,0,1,0,0,0,0,Collective,Stays the same,0,0,0,0,0,0,1,1,NA,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,NA,1,NA,1,NA,NA,,NA,0,0,0,0,0,,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,"battery,Ice cube,gas",Insufficient,4,4,4,4,4,3,3,4,4,Agree,1,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,"mwoamoai,ehng",NA,NA,NA,Agree,10,na,NA,1,1,1,-1,1,Kalapw kilkilang  nahko,Disagree,Disagree,Fisheries Management Body,na,0,10,0,1,1,Yes,Very often,OK,Never,0,,0,Not confident,More than few per week,4,3,4,4,NA,0,3,4,4,go up,0,NA,extremely wrong,10,1,2. Negative informal sanction,1,50,100,100,NA,NA,2,200,Slightly worse,Much better,100,200,100,Easy,Myself,1,2023,Section 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16609,FSM,Pohnpei,Kitti,NA,6.823286,158.25916,Kitti,0,Proposed,NA,,fsm1@rare.org,f560a3ea-96e3-4ddc-9e5f-4141bd8f654a,2020-09-01T22:46:21,2020-08-18T22:21:48,2020-09-01T22:46:21,RARE,Section 1,Household head,M,Christian,,1,Madolenihmw,1,2,10,12,60,12,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,NA,NA,1,NA,NA,,Independently,,1-2 per week,1-2 per week,,0,0,0,1,0,0,0,Own,Stays the same,0,0,0,1,NA,0,0,2,NA,1,NA,0,1,1,NA,1,NA,0,0,0,0,0,1,0,0,0,0,2,NA,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Insufficient,2,4,4,4,4,2,2,2,4,Agree,0,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,"pwoarin,soh",NA,NA,0,Agree,10,na,NA,1,1,1,-1,0,,Disagree,Disagree,Fisheries Management Body,na,0,0,0,10,1,Yes,Never,Good,Never,0,,0,High chance,Once or never,3,4,4,4,NA,0,4,4,4,go up,0,NA,very wrong,10,0,,1,50,150,300,NA,150,NA,NA,Slightly worse,Slightly better,200,600,100,Easy,Myself,1,2023,Section 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16610,FSM,Pohnpei,Kitti,NA,6.823286,158.25916,Kitti,0,Proposed,NA,,fsm1@rare.org,be1d4265-c4da-4c4c-b5d5-6f37f838cb2e,2020-09-01T22:46:19,2020-08-19T05:15:04,2020-09-01T22:46:19,RARE,Section 1,Household head,M,Christian,,0,,1,12,20,NA,NA,12,70,NA,NA,NA,NA,1,10,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,1,NA,1,1,NA,,Independently,,More than 1-2 times per week,More than 1-2 times per week,Declined a lot,0,0,1,0,1,0,0,Own,Declines a lot,0,1,NA,0,1,0,1,1,NA,1,NA,1,NA,0,1,1,NA,0,1,0,1,0,0,0,0,0,0,1,NA,0,1,NA,,NA,1,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,Insufficient,2,2,2,4,4,2,2,2,2,Disagree,0,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,"mwanger,ehng",NA,NA,0,Strongly agree,10,na,NA,1,1,1,-1,0,,Disagree,Disagree,Fisheries Management Body,na,1,10,0,10,0,Yes,Often,Rather bad,Often,0,,0,Not confident,Few per month,3,2,4,4,NA,0,4,4,4,go up,0,NA,extremely wrong,10,1,2. Negative informal sanction,1,10,50,200,3,100,NA,NA,Much worse,Much better,150,300,50,With difficulty,Female partner,1,2023,Section 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16611,FSM,Pohnpei,Kitti,NA,6.823286,158.25916,Kitti,0,Proposed,NA,,fsm1@rare.org,d9c6c8d8-7b72-4f81-8841-16e561bb263f,2020-09-01T23:35:11,2020-08-26T23:00:43,2020-08-27T01:25:17,RARE,Section 1,Household head,M,Christian,,0,,1,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,0,0,0,0,0,,Independently,,A few times,A few times,Declined a lot,0,0,1,1,0,0,NA,Collective,Declines a lot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,,NA,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Insufficient,1,1,5,5,5,1,5,1,5,Disagree,0,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,,NA,NA,0,Agree,10,na,NA,1,1,1,-1,-1,,Disagree,Disagree,na,na,0,0,0,0,0,Yes,Never,OK,Never,0,,0,Not confident,Few,3,5,5,5,NA,0,1,4,5,go up,0,NA,extremely wrong,10,1,Negative formal sanction,1,50,0,300,NA,NA,NA,NA,Neither,Much worse,20,0,10,Fairly easy,Both,0,NA,Section 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16612,FSM,Pohnpei,Kitti,NA,6.823286,158.25916,Kitti,0,Proposed,NA,,fsm1@rare.org,88f81acb-a446-4e07-9285-7952f76895c8,2020-09-01T23:34:57,2020-08-26T23:36:59,2020-08-27T01:28:40,RARE,Section 1,Household head,F,Christian,,0,,0,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,0,0,0,0,0,,Independently,,1-2 per week,1-2 per week,Declined a lot,0,0,1,1,0,0,0,Not by boat,Declines a lot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,NA,,NA,1,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Tight,1,1,3,5,5,1,3,1,5,Strongly agree,0,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,"moon, soje",NA,NA,0,Strongly agree,10,na,NA,1,1,1,-1,0,,Disagree,Disagree,na,na,0,0,0,0,0,Unsure,Never,OK,Never,0,,0,Not confident,Few per month,1,1,5,5,NA,0,5,5,5,go up,0,NA,extremely wrong,10,1,Negative formal sanction,1,200,0,150,0,0,0,0,Slightly better,Much worse,0,30,20,With difficulty,Myself,1,2021,Section 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16613,FSM,Pohnpei,Kitti,NA,6.823286,158.25916,Kitti,0,Proposed,NA,,fsm1@rare.org,4cce4743-6691-47a0-98d5-c0929908d273,2020-09-01T23:35:16,2020-08-26T21:19:22,2020-08-26T21:53:28,RARE,Section 1,Household head,M,Christian,,0,,1,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,0,0,0,0,0,,Independently,,1-2 per week,Once or never,Declined a lot,NA,1,1,0,0,0,0,Collective,Declines a lot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,,NA,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Tight,3,3,5,1,5,1,5,1,5,Strongly agree,0,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,pwoarenmwoamw,NA,NA,0,Agree,0,na,NA,1,1,1,-1,1,Kekehlakahla kosonned me mihier,Disagree,Disagree,na,na,0,0,0,0,0,Yes,Very often,Very bad,Never,0,,0,Not confident,Few per week,NA,5,5,5,NA,0,5,5,5,go up,0,NA,not at all,10,1,Negative formal sanction,1,300,0,300,NA,NA,NA,NA,Neither,Much worse,20,60,30,Fairly easy,Myself,0,NA,Section 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16614,FSM,Pohnpei,Kitti,NA,6.823286,158.25916,Kitti,0,Proposed,NA,,fsm1@rare.org,8f8bf8f7-2e68-4145-8cfa-18c906c7e31f,2020-09-01T23:35:19,2020-08-22T21:53:54,2020-08-22T23:27:23,RARE,Section 1,Child,M,Christian,,0,,1,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,90,,NA,NA,1,0,0,0,0,0,,Independently,,A few times per month,A few times,Declined a lot,1,1,1,1,1,0,0,Own,Declines a lot,0,1,NA,1,NA,0,0,1,NA,1,NA,0,0,1,NA,1,NA,0,0,0,0,0,0,0,0,0,0,3,NA,1,NA,NA,,NA,1,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Insufficient,5,5,5,5,5,5,1,1,5,Strongly agree,1,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,"pworenmwoamw, soje",NA,NA,0,Strongly disagree,4,na,NA,1,1,1,-1,1,Kakehlakahla kosonned me miehier,Disagree,Disagree,na,na,10,0,0,0,0,Yes,Never,Rather bad,Never,0,,0,Not confident,More than few per week,3,4,5,5,NA,0,5,5,5,go up,0,NA,extremely wrong,10,1,Negative formal sanction,0,50,0,300,0,0,0,0,Slightly better,Much worse,150,1000,60,With difficulty,Male partner,0,NA,Section 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16615,FSM,Pohnpei,Kitti,NA,6.823286,158.25916,Kitti,0,Proposed,NA,,fsm1@rare.org,b24fafb6-452c-4cc1-aa28-7f2f084d2c18,2020-09-01T23:35:14,2020-08-26T21:54:07,2020-08-26T22:29:10,RARE,Section 1,Child,M,Christian,,0,,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,1,0,0,0,0,0,,Independently,,A few times,A few times,Declined a lot,1,NA,1,1,0,0,0,Collective,Declines a lot,0,1,NA,1,NA,0,0,1,NA,1,NA,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,1,NA,0,,0,1,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Sufficient,1,1,5,5,5,5,1,1,3,Strongly disagree,0,-1,-1,na,na,na,na,na,NA,NA,NA,NA,NA,,-1,"doarop, soje",NA,NA,0,Strongly agree,10,na,NA,1,1,1,-1,0,,Disagree,Disagree,na,na,NA,NA,NA,NA,NA,Yes,Never,,Never,0,,0,Not confident,Few per month,1,5,5,5,NA,0,1,5,5,go up,0,NA,extremely wrong,10,1,Negative formal sanction,1,100,0,100,0,0,0,0,Slightly worse,Much worse,50,300,20,With difficulty,Female partner,1,2021,Section 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
