submissionid,country,level1_name,level2_name,level3_name,lat,lon,ma_name,ma_area,ma_status,reserves,reserve_status,2_affiliation,3_community,5_hh_status,6_gender,8_religion,8_religion_other,9_region_member,9_region_name,10_mpa_important,11a_months_farming,11a_income_farming,11b_months_harvesting,11b_income_harvesting,11c_months_fishing_artisanal,11c_income_fishing_artisanal,11d_months_fishing_industrial,11d_income_fishing_industrial,11e_months_buying_trading,11e_income_buying_trading,11f_months_processing,11f_income_processing,11g_months_aquaculture,11g_income_aquaculture,11h_months_extraction,11h_income_extraction,11i_months_tourism,11i_income_tourism,11j_months_other_wage,11j_income_other_wage,11k_other_source,11k_months_other,11k_income_other,12a_fishing_men,12b_fishing_women,12c_fishing_children,13a_processing_men,13b_processing_women,13c_processing_children,14_responsibilities_other,16_hh_main_fisher,16_hh_other_fisher,17_fishing_low_profit,18_fishing_high_profit,19_current_fish_catch,20a_gear_hand,20b_gear_stationary_net,20c_gear_mobile_net,20d_gear_stationary_line,20e_gear_mobile_line,20f_gear_explosives,20g_gear_other,21_boat_owner_status,22_catch_5yrs,23_job_secure,24a_item_radio_no,24a_item_radio_value,24b_item_tv_no,24b_item_tv_value,24c_item_satellite_no,24c_item_satellite_value,24d_item_phone_no,24d_item_phone_value,24e_item_washing_maching_no,24e_item_washing_machine_value,24f_item_generator_no,24f_item_generator_value,24g_item_fridge_no,24g_item_fridge_value,24h_item_motorboat_no,24h_item_motorboat_value,24i_item_outboard_no,24i_item_outboard_value,24j_item_inboard_no,24j_item_inboard_value,24k_item_sailboat_no,24k_item_sailboat_value,24l_item_bicycle_no,24l_item_bicycle_value,24m_item_motorcycle_no,24m_item_motorcycle_value,24n_item_car_no,24n_item_car_value,24o_item_internet_no,24o_item_internet_value,24p_item_other_no,24p_item_other_specify,24p_item_other_value,25a_financial_bank,25b_financial_micro,25c_financial_ngo,25d_financial_lender,25e_financial_insurance,25f_financial_other,26_fishing_income_save,27a_emergency_personal,27b_emergency_family,27c_emergency_friend,27d_emergency_entrepreneur,27e_emergency_savings_club,27f_emergency_lender,27g_emergency_commercial_ind,27h_emergency_commercial_group,27i_emergency_microfinance_ind,27j_emergency_microfinance_group,27k_emergency_ngo_ind,27l_emergency_ngo_group,27m_emergency_insurance,27n_emergency_other,28_buyer_loans,28_loan_purpose,29_family_income,30_trust_local_decision,30_trust_regional_decision,30_trust_community,30_trust_village_alert,30_trust_religious_leaders,30_trust_ngo,30_trust_fishers_community,30_trust_fishers_other,30_trust_community_neighbors,31_my_community_ability,32_fishery_benefit_equal,33_ma_familiar,34_gear_restrictions,35a_ma_gear_nets,35b_ma_gear_dynamite,35c_ma_gear_hookline,35d_ma_gear_harpoon,35e_ma_gear_trawl,35f_ma_gear_mosquito,35g_ma_gear_poison,35h_ma_gear_gillnet,35i_ma_gear_gamboa,35j_ma_gear_quinia,35k_ma_gear_other,36_fish_size_restriction,37_fish_catch,37_ability_min_size,37_ability_max_size,38_reserve_fishing_allowed,39_ma_boundaries_aware,40_reserve_boundaries_aware,41_ma_fishers_allowed,42a_problem_regulation,42b_problem_restricted_gear,42c_problem_undersize,42d_problem_inside_reserve,42e_problem_unauthorized,43_ma_benefits,43_ma_benefits_opinion,46_represent_interests,47_represent_contributions,49_enforcement_responsible,50_ma_punishment,51a_fishers_gear_not_permitted,51b_fishers_reserves,51c_fishers_ma_area,51d_fishers_violate_fish_size,51e_fishers_caught,52_ma_benefit_5yrs,53_encourage_regulations,54_food_availability,55_worry_food,56_reduce_meal_size_adult,57_reduce_meal_size_frequency,58_reduce_meal_size_child,59_food_procurement,60_hh_fish_consumption,61a_current_regulations,61b_catch_recording,61c_community_participation,61d_strong_enforcement,61e_violations_decrease_profit,61f_rights_distribution_fair,61g_fishing_change_behavior,61h_individual_behavior,61i_help_neighbors,62_reserve_compliance,63_fishing_in_reserve,63_times_fishing_reserve,64_wrong_fishing_reserve,65_no_wrong_fishing_reserve,66_response_fishing_reserve,66_reaction_fishing_reserve,67_reserve_boundry,68_fish_eaten,68_fish_sold,70_hh_average_income,71_post_hours_man,71_post_income_man,71_post_hours_woman,71_post_income_woman,72_current_economic,73_future_economic,74_housing_costs,75_luxury_goods,76_fishing_costs,77_hh_ends_meet,78_financial_decisions,79_allow_reinterview,79_interview_years,level4_name,35e_ma_gear_traps,35f_ma_gear_longline,35g_ma_gear_other,35a_ma_gear_gillnet,35b_ma_gear_loop,35d_ma_gear_matapi,35e_ma_gear_longline,35f_ma_gear_handline,35g_ma_gear_rag,35h_ma_gear_trawl,35i_ma_gear_mesh,35j_ma_gear_poison,35k_ma_gear_net,35l_ma_gear_cover,35m_ma_gear_corral,35n_ma_gear_bacamento,35o_ma_gear_other,ma_gear_other_desc,35k_ma_gear_other_desc,updatedat,7_gender,7_age,7_relationship,7_education,14_responsibility,15_activity,15_hours,44_meeting_attendance,45_leadership_position,48_enforcement_participation,69_fish_type,69_street,69_customer_home,69_market,69_shop,69_fishing_company,69_restaurant,69_own_home,69_other
722553dc-d59a-4205-80bd-2e767c3f8b5a,MOZ,Inhambane,Inhassoro,NA,-21.618888,35.26027,Tsondzo,7910,NA,NA,NA,Other,inhassoro,Household head,F,Christian,,1,tsondzo,1,6,50,0,0,0,0,0,0,9,50,0,0,0,0,0,0,0,0,0,0,,0,0,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,,0,1,0,0,0,0,mpesa,NA,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,NA,,Insufficient,5,4,4,1,4,5,5,4,5,Neither,1,NA,NA,,,,,,,,,,,,NA,,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,,,OK,Sometimes,1,Some months,1,Certain,Once or never,NA,NA,NA,NA,NA,NA,NA,NA,NA,not know,1,NA,extremely wrong,NA,1,negative formal sanction,1,2,36,3500,3,250,4,1500,Neither,Neither,500,200,NA,With great difficulty,Myself,1,9.88131291682493e-324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2021-01-13,F,36,Spouse,Secondary school,NA,,"NA",NA,NA,NA,,0,"NA","NA","NA","NA","NA","NA","NA"
579db755-ffa1-4222-8e7c-98cd114fc671,MOZ,Inhambane,Inhassoro,NA,-21.618888,35.26027,Tsondzo,7910,NA,NA,NA,Other,inhassoro,Household head,M,Christian,,1,Tsondzo,1,6,50,4,20,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,,0,0,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,NA,NA,NA,0,0,0,,0,1,0,0,0,0,Mpesa,NA,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,NA,,Insufficient,5,5,1,5,5,4,5,5,5,Agree,1,NA,NA,,,,,,,,,,,,NA,,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,,,Rather bad,Sometimes,0,,0,Confident not,Few per week,NA,NA,NA,NA,NA,NA,NA,NA,NA,not know,0,NA,extremely wrong,8,1,negative formal sanction,0,2,40,3500,2,2500,1,1500,Slightly worse,Much worse,500,500,NA,With great difficulty,Myself,1,1.48219693752374e-323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2021-01-13,F,38,Spouse,Primary school,NA,,"NA",NA,NA,NA,,0,"NA","NA","NA","NA","NA","NA","NA"
40c2f14c-293d-4953-8be5-3627dd40ec7c,MOZ,Inhambane,Inhassoro,NA,-21.618888,35.26027,Tsondzo,7910,NA,NA,NA,Other,inhassoro,Household head,F,Christian,,1,Tsondzo,1,6,50,0,0,0,0,0,0,9,50,0,0,0,0,0,0,0,0,0,0,,0,0,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,NA,0,0,0,0,0,,0,1,0,0,0,0,Mpesa,NA,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,NA,,Insufficient,5,5,4,2,5,4,5,5,4,Neither,1,NA,NA,,,,,,,,,,,,NA,,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,,,OK,Sometimes,1,Some months,1,Certain,Once or never,NA,NA,NA,NA,NA,NA,NA,NA,NA,not know,0,NA,slightly,7,1,negative formal sanction,1,0,25,3000,2,200,2,1500,Neither,Slightly worse,500,100,NA,With difficulty,Myself,1,4.94065645841247e-324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2021-01-13,F,35,Spouse,No formal,NA,,"NA",NA,NA,NA,,0,"NA","NA","NA","NA","NA","NA","NA"
c2f32f0f-0800-48d1-8115-599485a63c08,MOZ,Inhambane,Inhassoro,NA,-21.618888,35.26027,Tsondzo,7910,NA,NA,NA,Other,inhassoro,Household head,M,Christian,,1,Tsondzo,1,5,50,0,0,0,0,0,0,9,50,0,0,0,0,0,0,0,0,0,0,,0,0,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,NA,0,0,0,0,0,,1,1,0,0,0,0,Mpesa,NA,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,NA,,Insufficient,5,5,4,1,5,4,3,5,4,Neither,1,NA,NA,,,,,,,,,,,,NA,,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,,,Rather bad,Sometimes,1,Some months,1,High chance,Few,NA,NA,NA,NA,NA,NA,NA,NA,NA,not know,0,NA,extremely wrong,7,1,negative formal sanction,1,2,50,3000,2,2000,2,150,Slightly worse,Neither,50,50,50,With difficulty,Myself,1,1.48219693752374e-323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2021-01-13,M,32,Spouse,Secondary school,NA,,"NA",NA,NA,NA,,0,"NA","NA","NA","NA","NA","NA","NA"
90205732-9496-4583-ad4a-fa946cfd4a77,MOZ,Inhambane,Inhassoro,NA,-21.618888,35.26027,Tsondzo,7910,NA,NA,NA,Other,inhassoro,Household head,F,Christian,,1,Tsondzo,1,6,50,0,0,0,0,0,0,9,50,0,0,0,0,0,0,0,0,0,0,,0,0,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,NA,0,0,0,0,0,,0,1,0,0,0,0,Mpesa,NA,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,NA,,Insufficient,5,5,5,2,5,5,5,5,5,Neither,1,NA,NA,,,,,,,,,,,,NA,,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,,,OK,Sometimes,1,Some months,1,High chance,Few per month,NA,NA,NA,NA,NA,NA,NA,NA,NA,not know,0,NA,very wrong,10,1,negative formal sanction,1,2,2000,3000,2,1500,0,0,Slightly worse,Much worse,0,0,0,With great difficulty,Myself,1,1.48219693752374e-323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2021-01-13,,"NA",,,NA,,"NA",NA,NA,NA,,0,"NA","NA","NA","NA","NA","NA","NA"
977c6055-03f7-4443-a252-7715bd8b59c8,MOZ,Inhambane,Inhassoro,NA,-21.618888,35.26027,Tsondzo,7910,NA,NA,NA,Other,inhassoro,Household head,F,Christian,,1,Tsondzo,1,6,50,0,0,0,0,0,0,9,50,0,0,0,0,0,0,0,0,0,0,,0,0,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,0,0,0,0,0,0,1,NA,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,1,NA,1,NA,0,0,1,NA,1,,NA,1,0,0,0,0,,NA,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,NA,,Tight,5,5,4,2,5,4,4,4,5,Neither,1,NA,NA,,,,,,,,,,,,NA,,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,,,OK,Sometimes,0,,0,High chance,Few,NA,NA,NA,NA,NA,NA,NA,NA,NA,go up,0,NA,very wrong,8,1,negative formal sanction,1,0,3,5000,2,3000,2,1500,Neither,Slightly worse,500,100,NA,With difficulty,Myself,1,9.88131291682493e-324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2021-01-13,,"NA",,,NA,,"NA",NA,NA,NA,,0,"NA","NA","NA","NA","NA","NA","NA"
ce0eea9b-6d32-4127-afff-e02b6f10d1a7,MOZ,Inhambane,Inhassoro,NA,-21.618888,35.26027,Tsondzo,7910,NA,NA,NA,Other,inhassoro,Household head,M,Christian,,1,Tsondzo,1,7,50,0,0,0,0,0,0,9,50,0,0,0,0,0,0,0,0,0,0,,0,0,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,NA,0,0,0,0,0,,0,1,0,0,0,0,Mpesa,NA,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,NA,,Insufficient,5,5,5,2,5,4,4,4,5,Neither,1,NA,NA,,,,,,,,,,,,NA,,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,,,OK,Sometimes,0,,0,High chance,Few,NA,NA,NA,NA,NA,NA,NA,NA,NA,not know,0,NA,very wrong,7,1,negative formal sanction,1,5,30,4000,4,3000,2,2000,Neither,Slightly worse,1000,300,NA,With difficulty,Myself,1,2.47032822920623e-323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2021-01-13,"M, F","25, 10","Spouse, Spouse","Vocational, Primary school",NA,,"NA",NA,NA,NA,,0,"NA","NA","NA","NA","NA","NA","NA"
dc1b3050-83e8-4321-aa9e-c0465e260054,MOZ,Inhambane,Inhassoro,NA,-21.618888,35.26027,Tsondzo,7910,NA,NA,NA,Other,inhassoro,Spouse,F,Christian,,1,Tsondzo,1,0,0,0,0,0,0,0,0,9,100,0,0,0,0,0,0,0,0,0,0,,0,0,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,,0,1,0,0,0,0,Mpesa,NA,0,0,NA,0,NA,0,0,NA,NA,NA,0,NA,0,0,NA,,Insufficient,5,5,4,1,5,5,5,5,5,Neither,1,NA,NA,,,,,,,,,,,,NA,,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,,,OK,Sometimes,1,Some months,0,High chance,Once or never,NA,NA,NA,NA,NA,NA,NA,NA,NA,stay same,0,NA,extremely wrong,10,1,negative formal sanction,1,1,2,NA,3,3000,2,2500,Slightly worse,Slightly worse,500,200,0,With difficulty,Myself,1,4.94065645841247e-324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2021-01-13,,35,Household head,Secondary school,NA,,"NA",NA,NA,NA,,0,"NA","NA","NA","NA","NA","NA","NA"
0d6edfbf-7044-44d5-bd43-e16a5b33c7a2,MOZ,Inhambane,Inhassoro,NA,-21.618888,35.26027,Tsondzo,7910,NA,NA,NA,Other,inhassoro,Household head,M,Christian,,1,tsondzo,1,6,50,0,0,0,0,0,0,9,50,0,0,0,0,0,0,0,0,0,0,,0,0,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,Mpesa,NA,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,NA,,Insufficient,5,5,4,1,5,5,5,5,5,Strongly agree,1,NA,NA,,,,,,,,,,,,NA,,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,,,OK,,1,Some months,1,High chance,Once or never,NA,NA,NA,NA,NA,NA,NA,NA,NA,stay same,0,NA,very wrong,9,1,negative formal sanction,1,2,200,3000,3,2000,2,2500,Much worse,Much worse,500,500,NA,With difficulty,Myself,1,9.88131291682493e-324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2021-01-13,M,45,Spouse,No formal,NA,,"NA",NA,NA,NA,,0,"NA","NA","NA","NA","NA","NA","NA"
a7c4410f-a2fe-41ac-bd79-2d0a41af7e9d,MOZ,Inhambane,Inhassoro,NA,-21.618888,35.26027,Tsondzo,7910,NA,NA,NA,Other,inhassoro,Household head,M,Christian,,1,tsondzo,1,6,50,0,0,0,0,0,0,9,50,0,0,0,0,0,0,0,0,0,0,,0,0,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,Mpesa,NA,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,NA,,Insufficient,5,5,4,1,5,4,4,5,5,Strongly agree,1,NA,NA,,,,,,,,,,,,NA,,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,,,Very bad,Sometimes,0,,0,High chance,Few per month,NA,NA,NA,NA,NA,NA,NA,NA,NA,stay same,0,NA,very wrong,8,1,negative formal sanction,1,2,34,3500,3000,1000,2,1500,Slightly worse,Much worse,200,0,0,With great difficulty,Myself,1,9.88131291682493e-324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2021-01-13,F,35,Spouse,Vocational,NA,,"NA",NA,NA,NA,,0,"NA","NA","NA","NA","NA","NA","NA"
ca2acdf6-7f8d-499c-9ef3-61beae939263,MOZ,Inhambane,Inhassoro,NA,-21.618888,35.26027,Tsondzo,7910,NA,NA,NA,Other,inhassoro,Household head,M,Christian,,1,tsondzo,1,0,0,0,0,0,0,0,0,9,100,0,0,0,0,0,0,0,0,0,0,,0,0,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,0,0,,0,1,0,0,0,0,Mpesa,NA,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,NA,,Insufficient,5,5,4,1,5,5,5,5,5,Agree,1,NA,NA,,,,,,,,,,,,NA,,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,,,OK,Sometimes,0,,0,Uncertain,Once or never,NA,NA,NA,NA,NA,NA,NA,NA,NA,stay same,0,NA,very wrong,10,1,negative formal sanction,1,2,36,4000,2,3000,2,1500,Much worse,Much worse,500,1000,NA,With great difficulty,Myself,1,4.94065645841247e-324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2021-01-13,M,58,Household head,No formal,NA,,"NA",NA,NA,NA,,0,"NA","NA","NA","NA","NA","NA","NA"
9f851750-5a05-4809-8465-6f09ae75a9ad,MOZ,Inhambane,Inhassoro,NA,-21.618888,35.26027,Tsondzo,7910,NA,NA,NA,Other,inhassoro,,M,Christian,,1,,1,6,50,0,0,0,0,0,0,9,50,0,0,0,0,0,0,0,0,0,0,,0,0,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,NA,0,0,0,0,0,,0,1,0,0,0,0,,NA,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,NA,,Insufficient,5,5,5,1,5,5,5,4,5,Strongly agree,1,NA,NA,,,,,,,,,,,,NA,,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,,,Rather bad,Sometimes,1,Almost every month,1,High chance,Once or never,NA,NA,NA,NA,NA,NA,NA,NA,NA,stay same,0,NA,extremely wrong,9,1,negative formal sanction,1,3,58,5000,2,2000,3,4000,Neither,,200,500,NA,With great difficulty,Myself,1,9.88131291682493e-324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2021-01-13,F,56,Spouse,Primary school,NA,,"NA",NA,NA,NA,,0,"NA","NA","NA","NA","NA","NA","NA"
b805f46f-7b8a-4d89-ae9d-5fb556c4e936,MOZ,Inhambane,Inhassoro,NA,-21.618888,35.26027,Tsondzo,7910,NA,NA,NA,Other,inhassoro,Household head,M,Christian,,1,,1,6,50,0,0,0,0,0,0,9,50,0,0,0,0,0,0,0,0,0,0,,0,0,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,mpesa,NA,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,NA,,Insufficient,5,5,4,1,5,4,5,5,4,Strongly agree,1,NA,NA,,,,,,,,,,,,NA,,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,,,Rather bad,Sometimes,1,Some months,0,Certain,Few,NA,NA,NA,NA,NA,NA,NA,NA,NA,not know,0,NA,slightly,10,1,negative formal sanction,1,2,25,5000,2,2000,3,3000,Much worse,Much worse,500,200,0,With difficulty,Myself,1,9.88131291682493e-324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2021-01-13,M,46,Household head,Secondary school,NA,,"NA",NA,NA,NA,,0,"NA","NA","NA","NA","NA","NA","NA"
4c8a7137-8dc4-43a5-9e40-778a131540e8,MOZ,Inhambane,Inhassoro,NA,-21.618888,35.26027,Tsondzo,7910,NA,NA,NA,Other,pomene,Household head,F,Christian,,1,inhassoro sede,1,0,0,0,0,0,0,0,0,10,100,0,0,0,0,0,0,0,0,0,0,,0,0,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0,Mpesa,NA,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,1,NA,,Tight,5,4,4,4,4,4,4,4,4,Strongly agree,1,NA,NA,,,,,,,,,,,,NA,,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,,,Rather bad,Sometimes,0,,0,Uncertain,Few per week,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,7,60,2500,NA,NA,NA,NA,Slightly worse,Much worse,0,0,0,With difficulty,Myself,1,9.88131291682493e-324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2021-01-13,"M, F","NA, NA","Child, Child","Primary school, Secondary school",NA,,"NA",NA,NA,NA,,0,"NA","NA","NA","NA","NA","NA","NA"
5445e80d-e0f4-42ad-95fb-da3ea762ac7d,MOZ,Inhambane,Inhassoro,NA,-21.618888,35.26027,Tsondzo,7910,NA,NA,NA,Other,pomene,Household head,M,Christian,,1,inhassoro sede,1,0,0,0,0,0,0,0,0,0,0,8,100,0,0,0,0,0,0,0,0,,0,0,NA,NA,NA,NA,NA,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0,,NA,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,NA,,Tight,4,4,4,4,5,4,4,4,4,Strongly agree,1,NA,NA,,,,,,,,,,,,NA,,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,,,Rather bad,Sometimes,0,,0,Uncertain,Few per week,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,7,50,3500,NA,NA,NA,NA,Slightly worse,Much worse,0,0,0,With difficulty,Myself,1,1.97626258336499e-323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2021-01-13,"F, M, F","NA, NA, NA","Spouse, Child, Child","No formal, Primary school, Primary school",NA,,"NA",NA,NA,NA,,0,"NA","NA","NA","NA","NA","NA","NA"
331007ce-90f1-4bc7-a450-121eecbaad16,MOZ,Inhambane,Inhassoro,NA,-21.618888,35.26027,Tsondzo,7910,NA,NA,NA,Other,pomene,Household head,M,Christian,,1,inhassoro sede,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,NA,NA,NA,NA,NA,NA,,Independently,,5-6 per week,5-6 per week,,1,0,0,0,0,0,0,Collective,Declines a lot,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0,,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,,Tight,4,4,4,4,5,4,4,4,4,Agree,1,0,-1,,,,,,,,,,,,-1,,NA,NA,-1,No reserve,,,1,1,1,1,1,1,Sustentabilidade pesqueira,Neither,Neither,,,NA,NA,NA,NA,NA,,Sometimes,Rather bad,Sometimes,0,,0,Uncertain,Few per week,4,4,4,4,NA,0,4,5,4,,NA,NA,,NA,NA,,NA,7,45,2500,NA,NA,NA,NA,Slightly worse,Much worse,0,0,0,With difficulty,Myself,1,2.47032822920623e-323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2021-01-13,"F, F, F","NA, NA, NA","Spouse, Child, Child","Primary school, Primary school, Primary school","Selling fish, caring for house, Caring for children",,"NA",Yes male,Yes male,NA,"carapau, coelho, pedra","0, 0, 0","NA, NA, NA","NA, NA, NA","NA, NA, NA","NA, NA, NA","NA, NA, NA","NA, NA, NA","NA, NA, NA"
